STATE,FY_CLIPPED,STATE_YEAR_COAL_PRICE_MMBTU,STATE_YEAR_ELECTRICITY_PRICE_MMBTU,STATE_YEAR_NATURAL_GAS_PRICE_MMBTU,STATE_YEAR_PETROLEUM_PRICE_MMBTU,STATE_YEAR_TOTAL_PRICE_MMBTU,STATE_YEAR_ELEC_GAS_RATIO,CURRENT_PRICE_YEAR,CURRENT_COAL_PRICE_MMBTU,CURRENT_ELECTRICITY_PRICE_MMBTU,CURRENT_NATURAL_GAS_PRICE_MMBTU,CURRENT_PETROLEUM_PRICE_MMBTU,CURRENT_TOTAL_PRICE_MMBTU,CURRENT_ELEC_GAS_RATIO
KS,1990,1.18,14.49,2.88,5.23,5.12,5.03125,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,1991,1.26,14.51,2.64,4.64,4.74,5.496212121212121,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,1992,1.31,14.45,2.64,6.66,5.55,5.473484848484848,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,1993,1.4,14.49,2.67,5.06,4.87,5.426966292134832,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,1994,1.35,14.45,2.75,5.59,4.76,5.254545454545454,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,1995,1.34,14.12,2.22,5.69,4.94,6.360360360360359,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,1996,1.27,13.78,3.1,6.98,6.04,4.44516129032258,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,1997,1.3,13.23,3.31,7.47,6.22,3.996978851963746,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,1998,1.25,13.07,3.19,6.34,5.81,4.09717868338558,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,1999,1.33,13.11,2.94,7.15,6.33,4.459183673469387,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2000,1.26,13.33,3.97,9.77,7.68,3.357682619647355,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2001,1.49,13.33,4.95,8.82,7.87,2.6929292929292927,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2002,1.52,13.27,3.59,8.01,6.67,3.6963788300835656,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2003,1.52,13.52,4.89,10.01,8.29,2.764826175869121,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2004,1.54,13.75,6.33,11.07,9.41,2.1721958925750395,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2005,1.68,14.23,7.6,12.88,10.27,1.8723684210526317,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2006,2.0,15.24,6.7,15.25,10.61,2.274626865671642,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2007,2.12,15.03,7.04,19.6,12.92,2.1349431818181817,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2008,2.44,16.69,9.09,22.02,13.88,1.8360836083608363,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2009,2.53,17.89,4.5,15.77,9.83,3.9755555555555557,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2010,2.61,18.27,5.39,17.83,11.19,3.3896103896103895,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2011,2.44,19.67,5.18,24.04,12.22,3.797297297297298,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2012,2.85,20.78,3.79,23.9,11.6,5.482849604221636,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2013,2.49,21.67,4.77,23.68,12.46,4.542976939203355,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2014,2.46,22.86,5.55,23.02,12.97,4.118918918918919,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2015,2.26,22.3,4.1,15.92,10.18,5.439024390243903,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2016,2.45,21.94,3.57,12.94,9.14,6.1456582633053225,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2017,2.18,22.11,4.02,15.5,9.94,5.5,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2018,2.36,22.27,4.22,18.47,10.67,5.277251184834124,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2019,2.3,21.53,3.77,17.5,10.01,5.710875331564987,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2020,2.92,21.39,3.27,13.59,8.85,6.541284403669725,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2021,2.91,21.63,5.04,18.42,11.06,4.291666666666666,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2022,3.2,24.33,8.08,27.98,15.3,3.011138613861386,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2023,3.6,22.38,5.36,24.01,12.55,4.175373134328358,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KS,2024,5.59,22.66,4.13,21.57,,5.486682808716707,2024,5.59,22.66,4.13,21.57,,5.486682808716707
KY,1970,0.42,2.16,0.48,1.26,1.01,4.500000000000001,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1971,0.41,2.37,0.53,1.4,1.14,4.471698113207547,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1972,0.53,2.48,0.54,1.43,1.27,4.592592592592593,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1973,0.58,2.64,0.56,1.52,1.4,4.714285714285714,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1974,0.99,3.32,0.65,2.45,1.92,5.107692307692307,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1975,1.44,4.56,0.75,2.77,2.65,6.079999999999999,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1976,1.35,4.69,1.07,2.88,2.85,4.383177570093458,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1977,1.42,5.37,1.4,3.09,3.29,3.835714285714286,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1978,1.62,6.8,1.58,3.22,3.66,4.30379746835443,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1979,1.59,7.55,1.96,4.01,4.11,3.8520408163265305,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1980,1.77,8.63,2.66,5.76,5.08,3.244360902255639,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1981,1.89,10.55,3.14,6.92,6.22,3.359872611464968,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1982,1.94,11.93,4.06,6.38,6.54,2.938423645320197,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1983,1.68,12.23,4.48,6.99,6.56,2.729910714285714,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1984,1.89,12.66,4.29,6.95,6.72,2.9510489510489513,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1985,1.89,14.51,4.25,6.45,6.92,3.4141176470588235,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1986,1.77,15.14,3.79,5.36,6.69,3.994722955145119,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1987,1.69,13.98,3.27,5.22,6.16,4.275229357798165,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1988,1.74,14.0,3.32,4.95,6.27,4.216867469879518,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1989,1.8,12.46,3.55,4.72,5.96,3.5098591549295777,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1990,1.84,10.5,3.47,5.48,5.72,3.025936599423631,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1991,1.82,9.93,3.08,5.34,5.57,3.224025974025974,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1992,1.75,9.25,3.05,4.85,5.35,3.0327868852459017,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1993,1.7,9.67,3.49,5.63,5.54,2.7707736389684814,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1994,1.67,9.51,3.43,5.23,5.54,2.772594752186589,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1995,1.69,8.58,2.97,5.42,5.04,2.888888888888889,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1996,1.74,8.54,3.69,6.3,5.44,2.3143631436314362,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1997,1.79,8.22,3.99,6.35,5.49,2.0601503759398496,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1998,1.54,8.54,3.87,4.94,5.22,2.2067183462532296,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,1999,1.69,8.75,3.22,5.23,5.34,2.7173913043478257,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2000,1.6,8.83,4.63,7.39,6.29,1.9071274298056156,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2001,1.75,8.91,6.28,6.64,6.5,1.4187898089171975,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2002,1.79,9.05,4.47,6.33,6.12,2.0246085011185686,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2003,1.75,9.4,6.31,6.98,6.76,1.4896988906497624,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2004,2.04,9.78,7.13,7.49,7.25,1.3716690042075736,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2005,2.73,10.56,9.62,9.75,8.87,1.0977130977130978,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2006,2.98,11.87,9.37,10.81,9.57,1.2668089647812166,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2007,3.09,13.11,8.15,12.0,9.99,1.6085889570552145,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2008,3.68,14.11,10.05,15.97,12.16,1.4039800995024874,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2009,4.11,14.41,5.83,10.96,10.19,2.4716981132075473,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2010,4.17,14.8,5.4,16.43,11.7,2.7407407407407405,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2011,4.46,15.63,5.02,21.73,13.46,3.113545816733068,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2012,3.92,15.68,3.84,18.32,12.56,4.083333333333333,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2013,3.85,16.6,4.72,20.11,12.85,3.5169491525423733,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2014,3.68,16.64,5.63,17.04,11.85,2.955595026642984,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2015,3.58,16.07,4.28,11.03,9.46,3.7546728971962615,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2016,3.47,16.61,3.73,9.26,8.86,4.453083109919571,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2017,3.37,16.75,4.26,11.3,9.56,3.931924882629108,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2018,3.42,16.65,4.19,13.12,10.03,3.9737470167064433,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2019,3.95,16.33,3.87,11.94,9.55,4.219638242894057,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2020,4.04,15.57,3.33,10.51,8.78,4.675675675675675,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2021,4.1,17.43,4.8,14.59,10.92,3.63125,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2022,5.16,21.72,7.46,21.78,14.32,2.911528150134048,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2023,6.06,19.21,4.24,16.16,11.35,4.53066037735849,2024,5.84,19.05,3.45,14.85,,5.521739130434782
KY,2024,5.84,19.05,3.45,14.85,,5.521739130434782,2024,5.84,19.05,3.45,14.85,,5.521739130434782
LA,1970,0.0,2.49,0.23,0.96,0.52,10.82608695652174,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1971,0.0,2.52,0.26,1.0,0.56,9.692307692307692,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1972,0.0,2.6,0.32,1.0,0.61,8.125,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1973,0.0,3.04,0.37,1.14,0.71,8.216216216216216,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1974,0.0,3.98,0.62,2.23,1.26,6.419354838709677,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1975,0.0,3.99,0.74,2.58,1.5,5.391891891891892,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1976,0.0,4.16,0.91,2.81,1.78,4.571428571428571,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1977,1.34,4.82,1.14,3.07,2.05,4.228070175438597,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1978,1.69,5.54,0.92,3.35,2.05,6.021739130434782,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1979,1.7,6.75,0.89,4.22,2.63,7.584269662921348,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1980,1.24,9.02,1.24,6.37,3.82,7.274193548387096,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1981,1.55,11.58,1.81,7.2,4.78,6.397790055248619,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1982,1.63,13.18,3.02,6.97,5.7,4.364238410596027,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1983,1.63,13.54,3.01,6.75,5.53,4.498338870431894,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1984,1.63,12.67,3.06,6.87,5.2,4.140522875816993,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1985,1.46,14.93,2.92,6.24,5.09,5.113013698630137,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1986,1.45,12.63,1.84,4.72,3.67,6.864130434782608,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1987,1.34,12.3,1.73,5.26,3.78,7.109826589595376,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1988,1.65,12.25,1.91,4.68,3.67,6.4136125654450264,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1989,1.55,12.46,1.89,5.14,3.59,6.5925925925925934,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1990,1.56,12.27,1.92,6.65,4.25,6.390625,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1991,1.73,12.15,1.66,6.17,3.94,7.319277108433735,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1992,1.69,12.37,1.85,4.9,3.59,6.686486486486486,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1993,1.68,13.0,2.22,4.63,3.68,5.8558558558558556,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1994,1.74,12.36,2.09,4.68,3.65,5.913875598086125,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1995,1.73,11.64,1.76,4.89,3.48,6.613636363636364,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1996,1.24,12.66,2.72,5.86,4.42,4.654411764705882,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1997,1.26,12.87,2.53,5.22,4.03,5.086956521739131,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1998,1.24,12.17,2.14,3.75,3.32,5.686915887850467,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,1999,1.27,12.45,2.44,4.88,4.04,5.102459016393443,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2000,1.36,14.67,3.79,7.57,6.02,3.870712401055409,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2001,1.37,16.37,4.92,6.55,6.16,3.327235772357724,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2002,1.41,12.95,3.57,6.38,5.35,3.627450980392157,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2003,1.42,16.33,5.36,7.8,6.81,3.0466417910447756,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2004,1.42,17.05,6.37,10.09,8.39,2.6766091051805336,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2005,1.82,19.67,8.72,13.16,11.04,2.2557339449541285,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2006,2.07,20.14,7.15,15.79,11.85,2.8167832167832167,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2007,2.59,19.85,6.85,17.99,12.95,2.8978102189781025,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2008,2.97,23.27,9.0,24.07,18.1,2.5855555555555556,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2009,3.59,15.4,4.19,14.72,10.61,3.675417661097852,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2010,3.07,17.12,4.57,18.67,12.43,3.74617067833698,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2011,4.71,16.68,4.17,23.83,14.67,4.0,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2012,5.32,13.95,2.92,20.34,11.58,4.777397260273973,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2013,5.31,17.35,3.79,19.2,11.45,4.577836411609499,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2014,5.2,17.72,4.92,18.7,11.52,3.6016260162601625,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2015,5.5,15.86,3.25,10.28,6.95,4.88,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2016,5.35,14.88,3.04,9.22,6.12,4.894736842105264,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2017,4.66,16.06,3.57,11.6,7.53,4.49859943977591,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2018,5.4,15.69,3.45,14.19,8.38,4.547826086956522,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2019,5.42,15.33,3.3,11.53,7.26,4.6454545454545455,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2020,5.69,14.3,2.53,8.0,5.47,5.652173913043479,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2021,6.13,18.21,3.97,13.66,9.11,4.586901763224182,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2022,6.93,22.1,7.05,15.97,11.24,3.1347517730496457,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2023,8.59,17.23,3.82,11.86,7.7,4.510471204188482,2024,7.74,16.46,3.25,11.78,,5.064615384615385
LA,2024,7.74,16.46,3.25,11.78,,5.064615384615385,2024,7.74,16.46,3.25,11.78,,5.064615384615385
MA,1970,0.89,4.88,1.03,0.6,1.06,4.737864077669903,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1971,0.62,5.38,1.06,0.82,1.3,5.0754716981132075,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1972,1.04,5.83,1.22,0.82,1.39,4.778688524590164,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1973,1.26,6.24,1.28,0.96,1.57,4.875,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1974,1.73,9.96,1.69,2.1,2.95,5.893491124260356,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1975,2.62,11.21,2.28,2.25,3.37,4.916666666666668,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1976,1.83,11.7,2.48,2.27,3.47,4.717741935483871,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1977,2.04,12.71,2.58,2.52,3.88,4.926356589147287,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1978,1.8,12.64,2.98,2.58,4.08,4.241610738255034,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1979,1.56,14.07,3.2,3.79,5.6,4.396875,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1980,1.67,18.21,4.09,5.78,8.21,4.452322738386308,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1981,1.89,22.09,5.01,6.58,9.49,4.409181636726547,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1982,2.01,20.74,5.55,6.08,9.18,3.736936936936937,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1983,1.97,21.54,5.56,6.1,9.21,3.8741007194244608,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1984,2.38,22.03,5.35,6.27,9.13,4.1177570093457945,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1985,2.39,20.47,5.24,5.79,8.5,3.90648854961832,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1986,2.55,19.18,4.88,3.72,6.59,3.930327868852459,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1987,2.35,20.32,4.13,4.71,7.49,4.920096852300242,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1988,2.5,19.94,3.91,4.84,8.15,5.099744245524297,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1989,2.57,21.4,3.93,5.23,8.9,5.445292620865139,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1990,2.62,23.13,4.0,6.35,9.73,5.7825,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1991,2.68,24.98,3.84,5.79,9.68,6.505208333333334,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1992,2.64,25.21,3.98,5.52,8.8,6.334170854271357,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1993,2.32,25.39,4.88,5.14,9.09,5.202868852459017,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1994,2.23,24.8,5.13,5.8,9.79,4.83430799220273,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1995,2.26,24.65,4.32,6.51,9.89,5.706018518518518,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1996,2.3,24.71,5.23,6.88,10.47,4.724665391969407,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1997,2.53,25.46,5.67,7.01,10.92,4.4902998236331575,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1998,2.29,23.98,5.6,6.08,10.5,4.2821428571428575,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,1999,2.31,22.17,4.98,7.21,9.34,4.451807228915663,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2000,2.0,24.03,7.17,8.28,11.35,3.3514644351464438,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2001,2.06,27.47,8.95,7.72,12.24,3.06927374301676,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2002,2.41,24.44,7.1,7.9,10.84,3.442253521126761,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2003,2.3,26.17,9.83,9.17,14.19,2.6622583926754833,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2004,2.41,24.87,11.95,10.25,15.06,2.081171548117155,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2005,3.12,27.01,13.47,13.39,17.04,2.0051967334818115,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2006,3.48,38.22,14.74,15.53,21.22,2.592944369063772,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2007,3.54,38.18,14.6,18.14,21.98,2.615068493150685,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2008,4.07,41.43,15.04,26.09,25.33,2.754654255319149,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2009,4.19,41.24,11.71,16.96,25.89,3.521776259607173,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2010,4.23,40.18,10.07,20.22,24.95,3.990069513406157,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2011,4.84,39.2,9.86,24.29,24.86,3.9756592292089254,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2012,6.09,36.83,9.5,25.47,24.39,3.8768421052631576,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2013,5.39,38.62,9.83,25.71,24.84,3.928789420142421,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2014,5.48,37.34,11.26,25.25,21.58,3.316163410301954,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2015,5.26,39.7,8.96,20.24,19.86,4.430803571428571,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2016,5.24,39.2,7.18,17.09,17.79,5.459610027855154,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2017,5.14,40.69,7.79,17.87,18.14,5.2233632862644415,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2018,5.73,43.64,10.0,21.28,20.64,4.364,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2019,6.11,43.25,9.62,21.26,19.97,4.495841995841996,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2020,0.0,42.52,9.03,19.1,19.16,4.70874861572536,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2021,0.0,44.49,9.83,22.01,20.73,4.525940996948118,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2022,0.0,49.99,13.99,29.56,26.04,3.573266619013581,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2023,0.0,52.41,12.89,26.51,25.52,4.065942591155935,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MA,2024,0.0,53.31,12.79,24.53,,4.168100078186083,2024,0.0,53.31,12.79,24.53,,4.168100078186083
MD,1970,0.5,3.8,0.67,0.84,0.91,5.671641791044776,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1971,0.66,4.16,0.7,0.87,1.07,5.942857142857143,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1972,0.67,4.41,0.73,0.9,1.14,6.0410958904109595,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1973,0.75,4.77,0.76,1.02,1.2,6.276315789473683,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1974,1.48,7.44,1.16,2.09,2.24,6.413793103448277,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1975,2.05,8.42,1.35,2.41,2.78,6.2370370370370365,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1976,2.07,7.91,1.6,2.55,2.86,4.94375,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1977,2.03,8.57,2.16,2.74,3.3,3.9675925925925926,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1978,2.12,10.07,2.55,2.95,3.7,3.9490196078431374,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1979,2.15,9.95,2.1,3.85,3.78,4.738095238095237,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1980,2.15,11.65,3.19,5.78,4.96,3.6520376175548592,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1981,2.29,12.97,3.92,6.77,5.72,3.3086734693877555,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1982,2.43,14.13,4.95,6.32,6.18,2.8545454545454545,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1983,1.95,13.7,5.89,5.9,6.09,2.32597623089983,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1984,1.82,13.1,5.85,5.97,6.02,2.2393162393162394,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1985,1.75,13.92,5.51,6.38,6.31,2.5263157894736845,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1986,1.65,14.12,5.43,5.28,6.13,2.6003683241252302,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1987,1.5,13.43,4.97,4.92,5.72,2.7022132796780687,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
MD,1988,1.54,12.97,4.17,4.65,5.53,3.1103117505995206,2024,3.12,29.33,11.63,22.79,,2.5219260533104038
